Ticker,Name,Start Price,Current Price,Total Return (%),Month 1 Return (%),Month 2 Return (%),Month 3 Return (%),Month 4 Return (%),Month 5 Return (%),Month 6 Return (%),Month 7 Return (%),Month 8 Return (%),Month 9 Return (%),Month 10 Return (%),Month 11 Return (%),Month 12 Return (%),Month 1 Volatility (%),Month 2 Volatility (%),Month 3 Volatility (%),Month 4 Volatility (%),Month 5 Volatility (%),Month 6 Volatility (%),Month 7 Volatility (%),Month 8 Volatility (%),Month 9 Volatility (%),Month 10 Volatility (%),Month 11 Volatility (%),Month 12 Volatility (%),Month 1 Sharpe Ratio,Month 2 Sharpe Ratio,Month 3 Sharpe Ratio,Month 4 Sharpe Ratio,Month 5 Sharpe Ratio,Month 6 Sharpe Ratio,Month 7 Sharpe Ratio,Month 8 Sharpe Ratio,Month 9 Sharpe Ratio,Month 10 Sharpe Ratio,Month 11 Sharpe Ratio,Month 12 Sharpe Ratio,,abs,abssr1,abssr2,abssr3,abssr4,abssr5,abssr6,abssr7,abssr8,abssr9,abssr10,abssr11,abssr12,abssrsum
77500,유니퀘스트,9200,4765,-48.21,0.11,-4.88,-6.74,-8.81,-7.69,-9.53,-11.7,-18.28,5.52,30.71,18.06,5.36,1.67,2.53,4.61,1.91,1.21,1.53,2.81,6.02,5.8,7.9,4.37,3.64,0.07,-1.93,-1.46,-4.61,-6.36,-6.23,-4.16,-3.04,0.95,3.89,4.13,1.47,-1.44,1.44,0.07,1.93,1.46,4.61,6.36,6.23,4.16,3.04,0.95,3.89,4.13,1.47,3.191666667
161890,한국콜마,48750,70500,44.62,-3.95,9.9,-1.51,-3.43,8.54,30.16,-2.52,1.86,-3.46,-8.79,13.2,-12.94,1.84,2.73,4.85,3.08,3.17,3.59,2.94,1.88,1.6,1.64,1.95,3.33,-2.15,3.63,-0.31,-1.11,2.69,8.4,-0.86,0.99,-2.16,-5.36,6.77,-3.89,0.553333333,0.553333333,2.15,3.63,0.31,1.11,2.69,8.4,0.86,0.99,2.16,5.36,6.77,3.89,3.193333333
403550,쏘카,11720,17910,52.82,-0.39,-5.94,-1.08,1.67,0.67,-8.86,-3.72,12.11,10.82,3.46,-4.23,2.54,0.59,1.35,1.37,1.25,1.58,1.01,2.82,2.01,1.1,1.76,1.9,4.38,-0.66,-4.4,-0.79,1.34,0.42,-8.77,-1.32,6.02,9.84,1.97,-2.23,0.58,0.166666667,0.166666667,0.66,4.4,0.79,1.34,0.42,8.77,1.32,6.02,9.84,1.97,2.23,0.58,3.195
302440,SK바이오사이언스,65800,53800,-18.24,0.56,2.97,0,3.16,1.74,-11.93,-5.18,0.82,-4.21,-13.37,6.19,12.03,2.82,2.49,3.96,1.8,2.43,1.41,1.47,1.24,1,1.52,1.3,2.94,0.2,1.19,0,1.76,0.72,-8.46,-3.52,0.66,-4.21,-8.8,4.76,4.09,-0.9675,0.9675,0.2,1.19,0,1.76,0.72,8.46,3.52,0.66,4.21,8.8,4.76,4.09,3.1975
2420,세기상사,6980,6260,-10.32,6.46,-4.32,3.67,5.83,-31.98,-4.65,40.03,-3.62,-6.78,4.1,-6.21,-6.6,5.75,2.11,7.91,4.89,4.74,1.26,7.56,0.7,1.98,1.82,1.52,2.28,1.12,-2.05,0.46,1.19,-6.75,-3.69,5.29,-5.17,-3.42,2.25,-4.09,-2.89,-1.479166667,1.479166667,1.12,2.05,0.46,1.19,6.75,3.69,5.29,5.17,3.42,2.25,4.09,2.89,3.1975
2200,한국수출포장,2665,2620,-1.69,0.96,2.83,0.8,-5.25,-1.74,-4.29,-6.38,-6.59,0.66,-3.28,-6.91,16.76,0.71,1.21,4.53,0.94,0.89,0.79,1.01,1.23,1.42,1.7,3.33,3.11,1.35,2.34,0.18,-5.59,-1.96,-5.43,-6.32,-5.36,0.46,-1.93,-2.08,5.39,-1.579166667,1.579166667,1.35,2.34,0.18,5.59,1.96,5.43,6.32,5.36,0.46,1.93,2.08,5.39,3.199166667
2790,아모레G,29250,25750,-11.97,-2.83,11.62,-20.7,-3.72,-9.51,13.84,15.04,0.76,3.29,-14.43,6.95,-6.42,1.43,2.36,4.71,2.13,2.86,2.88,3.52,1.62,2.72,3.7,1.61,2.08,-1.98,4.92,-4.39,-1.75,-3.33,4.81,4.27,0.47,1.21,-3.9,4.32,-3.09,0.13,0.13,1.98,4.92,4.39,1.75,3.33,4.81,4.27,0.47,1.21,3.9,4.32,3.09,3.203333333
64350,현대로템,27000,57000,111.11,4.4,2.68,6.93,21.95,11.63,-6.01,-1.84,14.82,21.64,5.98,-5.17,10.62,1.79,2.56,3.48,4.27,3.1,2.24,3.52,2.59,4.4,2.25,2.58,1.91,2.46,1.05,1.99,5.14,3.75,-2.68,-0.52,5.72,4.92,2.66,-2,5.56,2.3375,2.3375,2.46,1.05,1.99,5.14,3.75,2.68,0.52,5.72,4.92,2.66,2,5.56,3.204166667
432320,KB스타리츠,3490,4300,23.21,-0.23,-0.79,-1.01,0.79,1.37,1.28,-0.82,6.35,2.95,-4.2,5.03,7.31,0.81,0.48,1.32,0.89,0.8,0.97,0.98,0.62,0.8,1.18,1.42,0.73,-0.28,-1.65,-0.77,0.89,1.71,1.32,-0.84,10.24,3.69,-3.56,3.54,10.01,2.025,2.025,0.28,1.65,0.77,0.89,1.71,1.32,0.84,10.24,3.69,3.56,3.54,10.01,3.208333333
11000,진원생명과학,3365,2400,-28.68,-2.44,-0.95,-11.7,50.24,-10.7,-6.6,-2.77,0.8,-0.39,-11.87,-2.07,3.36,2.47,3.05,7.02,5.66,0.99,0.84,1.84,5.09,1.23,3.3,1.28,4.23,-0.99,-0.31,-1.67,8.88,-10.81,-7.86,-1.51,0.16,-0.32,-3.6,-1.62,0.79,-1.571666667,1.571666667,0.99,0.31,1.67,8.88,10.81,7.86,1.51,0.16,0.32,3.6,1.62,0.79,3.21
8870,금비,78900,58000,-26.49,-1.02,2.04,-5.65,1.14,-3.93,8.12,-10.88,5.29,-3.51,-7.12,-10.88,1.12,1.04,1.6,2.55,1.1,1.84,1.46,1.33,1.2,1.1,1.56,2.39,2.57,-0.98,1.27,-2.22,1.04,-2.14,5.56,-8.18,4.41,-3.19,-4.56,-4.55,0.44,-1.091666667,1.091666667,0.98,1.27,2.22,1.04,2.14,5.56,8.18,4.41,3.19,4.56,4.55,0.44,3.211666667
66970,엘앤에프,161200,107500,-33.31,-5.37,16.29,-19.14,-19.36,-10.87,-1.14,-5.26,3.82,10.99,-30.17,15.58,36.24,3.86,4.8,5.58,3.48,2.65,2.94,3.23,3.54,3.28,4.8,4.48,8.12,-1.39,3.39,-3.43,-5.56,-4.1,-0.39,-1.63,1.08,3.35,-6.29,3.48,4.46,-0.585833333,0.585833333,1.39,3.39,3.43,5.56,4.1,0.39,1.63,1.08,3.35,6.29,3.48,4.46,3.2125
19175,신풍제약우,24000,19700,-17.92,0.51,-2.46,6.37,-1.3,-6.85,-19.43,-14.29,57.33,6.67,-11.9,3.35,8.54,1.08,1.7,9.82,1.16,1.75,2.35,4.9,9.79,2.45,1.56,8.31,2.6,0.47,-1.45,0.65,-1.12,-3.91,-8.27,-2.92,5.86,2.72,-7.63,0.4,3.28,-0.993333333,0.993333333,0.47,1.45,0.65,1.12,3.91,8.27,2.92,5.86,2.72,7.63,0.4,3.28,3.223333333
4170,신세계,183100,156800,-14.36,-0.7,4.12,-2.9,-4.11,-4.79,-1.15,-6.73,-2.79,-2.13,-0.98,2.88,-0.18,0.04,1.87,2.42,1.24,1.12,1.47,2.18,1.3,2.42,1.69,1.09,1.27,-17.5,2.2,-1.2,-3.31,-4.28,-0.78,-3.09,-2.15,-0.88,-0.58,2.64,-0.14,-2.4225,2.4225,17.5,2.2,1.2,3.31,4.28,0.78,3.09,2.15,0.88,0.58,2.64,0.14,3.229166667
2240,고려제강,19930,19100,-4.16,-0.05,-2.18,-4.04,-8.2,-2.19,-15.22,21.13,-6.21,8.1,-1.64,6.45,0.42,0.73,1.1,1.55,1.38,2.14,1.89,4.06,1.19,9.08,2.11,0.99,0.87,-0.07,-1.98,-2.61,-5.94,-1.02,-8.05,5.2,-5.22,0.89,-0.78,6.52,0.48,-1.048333333,1.048333333,0.07,1.98,2.61,5.94,1.02,8.05,5.2,5.22,0.89,0.78,6.52,0.48,3.23
93370,후성,9737,6440,-33.86,0.78,-6.82,1.84,-15.51,-2.27,-2.47,-4.9,-3.15,3.9,-30.87,1.44,20.05,2.39,4.01,3.71,1.9,1.8,2.49,2.84,1.92,1.45,3.17,1.29,2.25,0.33,-1.7,0.5,-8.16,-1.26,-0.99,-1.73,-1.64,2.69,-9.74,1.12,8.91,-0.9725,0.9725,0.33,1.7,0.5,8.16,1.26,0.99,1.73,1.64,2.69,9.74,1.12,8.91,3.230833333
2630,오리엔트바이오,619,451,-27.14,-1.53,-3.54,-6.74,1.16,-2.85,-0.57,-11.38,3.46,-1.53,-2.63,1.51,2.18,0.32,1.17,1.86,0.77,0.87,0.98,1.41,1.31,0.77,0.55,0.88,0.78,-4.78,-3.03,-3.62,1.51,-3.28,-0.58,-8.07,2.64,-1.99,-4.78,1.72,2.79,-1.789166667,1.789166667,4.78,3.03,3.62,1.51,3.28,0.58,8.07,2.64,1.99,4.78,1.72,2.79,3.2325
4490,세방전지,56500,84200,49.03,0.6,-11.12,10.69,-9.62,0.29,-1.25,29.99,-7.85,34.01,-0.69,5.43,16.97,1.26,3.06,4.4,2.77,2.29,2.95,2.86,2.59,4.97,1.81,2.68,3.08,0.48,-3.63,2.43,-3.47,0.13,-0.42,10.49,-3.03,6.84,-0.38,2.03,5.51,1.415,1.415,0.48,3.63,2.43,3.47,0.13,0.42,10.49,3.03,6.84,0.38,2.03,5.51,3.236666667
14580,태경비케이,6530,4405,-32.54,0.11,-4.72,-8.04,-7.05,-6.34,0.18,-4.8,-4.32,2.25,-11.71,-2.78,6.06,0.72,1.64,3.67,1.15,1.42,1.99,1.91,0.89,1.23,1.46,1.29,1.69,0.15,-2.88,-2.19,-6.13,-4.46,0.09,-2.51,-4.85,1.83,-8.02,-2.16,3.59,-2.295,2.295,0.15,2.88,2.19,6.13,4.46,0.09,2.51,4.85,1.83,8.02,2.16,3.59,3.238333333
6405,삼성SDI우,238500,223500,-6.29,0,-3.43,5.36,-6.89,-3.3,-8.61,-4.31,15.87,6.25,-14.31,2.07,13.5,0.47,2.66,3.32,1.89,2.16,1.44,2.57,3.57,1.91,1.55,1.44,2.85,0,-1.29,1.61,-3.65,-1.53,-5.98,-1.68,4.45,3.27,-9.23,1.44,4.74,-0.654166667,0.654166667,0,1.29,1.61,3.65,1.53,5.98,1.68,4.45,3.27,9.23,1.44,4.74,3.239166667
138040,메리츠금융지주,52900,97100,83.55,0.83,4.97,10.4,9.04,3.53,-2.29,-3.17,-0.49,18.71,16.5,6.1,8.82,1.17,2.14,2.89,1.7,1.66,1.78,2.37,2.16,3.32,1.74,2.49,2.02,0.71,2.32,3.6,5.32,2.13,-1.29,-1.34,-0.23,5.64,9.48,2.45,4.37,2.763333333,2.763333333,0.71,2.32,3.6,5.32,2.13,1.29,1.34,0.23,5.64,9.48,2.45,4.37,3.24
10140,삼성중공업,7280,10040,37.91,-0.1,-1.38,-10.19,20.97,-2.6,-2.86,10.4,12.34,10.64,-7,-4.67,15.48,0.21,2.49,3.63,2.78,1.92,1.65,2.98,3.67,1.85,2.28,1.84,2.49,-0.48,-0.55,-2.81,7.54,-1.35,-1.73,3.49,3.36,5.75,-3.07,-2.54,6.22,1.1525,1.1525,0.48,0.55,2.81,7.54,1.35,1.73,3.49,3.36,5.75,3.07,2.54,6.22,3.240833333
23450,동남합성,33950,33250,-2.06,-0.89,-0.59,-0.44,1.86,-8.95,14.35,-0.16,7.83,-4.69,-7.46,-0.58,-0.14,0.42,0.78,1.58,0.7,1.86,1.4,0.77,1.74,1.03,1.01,0.47,1.03,-2.12,-0.76,-0.28,2.66,-4.81,10.25,-0.21,4.5,-4.55,-7.39,-1.23,-0.14,-0.34,0.34,2.12,0.76,0.28,2.66,4.81,10.25,0.21,4.5,4.55,7.39,1.23,0.14,3.241666667
2700,신일전자,1771,1518,-14.29,0.86,4.2,-10.51,-4.11,-2.02,-9.69,-1.43,0.16,-0.7,-2.67,-1.16,2.82,1.03,1.22,2.16,0.7,1.61,1.24,0.75,0.59,0.79,0.66,0.68,0.47,0.83,3.44,-4.87,-5.87,-1.25,-7.81,-1.91,0.27,-0.89,-4.05,-1.71,6,-1.485,1.485,0.83,3.44,4.87,5.87,1.25,7.81,1.91,0.27,0.89,4.05,1.71,6,3.241666667
352820,하이브,227000,173500,-23.57,2,-6.12,5.19,-12.22,1,0,-10.82,19.36,0.05,-16.56,10.4,-6.51,0.87,2.96,3.07,1.5,1.18,2.05,2.71,2.75,3.14,2.55,2.34,3.49,2.3,-2.07,1.69,-8.15,0.85,0,-3.99,7.04,0.02,-6.49,4.44,-1.87,-0.519166667,0.519166667,2.3,2.07,1.69,8.15,0.85,0,3.99,7.04,0.02,6.49,4.44,1.87,3.2425
28670,팬오션,4695,3670,-21.83,-5.41,11.75,-6.44,-8.18,-3.92,4.11,-0.72,-15.44,30.6,-2.14,-22.91,4.26,1.79,2.86,3.12,1.75,2.36,2.73,1.81,2.15,5.49,2.06,3.72,2.76,-3.02,4.11,-2.06,-4.67,-1.66,1.51,-0.4,-7.18,5.57,-1.04,-6.16,1.54,-1.121666667,1.121666667,3.02,4.11,2.06,4.67,1.66,1.51,0.4,7.18,5.57,1.04,6.16,1.54,3.243333333
3070,코오롱글로벌,11790,9270,-21.37,-0.54,-10.46,4.17,-17.91,47,6.83,-6.84,-3.87,-1.23,-14.98,-20.23,-8.77,0.96,2.65,4.69,3.76,11.1,3.8,1.17,1.45,1.56,2.3,5.77,2.57,-0.56,-3.95,0.89,-4.76,4.23,1.8,-5.85,-2.67,-0.79,-6.51,-3.51,-3.41,-2.090833333,2.090833333,0.56,3.95,0.89,4.76,4.23,1.8,5.85,2.67,0.79,6.51,3.51,3.41,3.244166667
93240,형지엘리트,1300,1782,37.08,-2.52,69.05,1.84,0.53,-6.29,0,-6.56,-1.16,-1.81,-7.39,-3.82,11.24,3.02,11.55,3.49,1.08,0.93,1.26,1.26,1.3,1.57,1.45,0.9,1.45,-0.83,5.98,0.53,0.49,-6.76,0,-5.21,-0.89,-1.15,-5.1,-4.24,7.75,-0.785833333,0.785833333,0.83,5.98,0.53,0.49,6.76,0,5.21,0.89,1.15,5.1,4.24,7.75,3.244166667
373220,LG에너지솔루션,467500,403500,-13.69,-1.22,0.61,16.34,-6.63,-1.66,-14.91,-1.64,-0.88,5.24,-11.29,-0.23,20.4,0.16,3.11,3.02,2.8,2.27,1.68,2.28,2.06,1.84,1.84,1.97,5.89,-7.62,0.2,5.41,-2.37,-0.73,-8.88,-0.72,-0.43,2.85,-6.14,-0.12,3.46,-1.2575,1.2575,7.62,0.2,5.41,2.37,0.73,8.88,0.72,0.43,2.85,6.14,0.12,3.46,3.244166667
19685,대교우B,1579,1374,-12.98,0.07,2.23,-1.62,-2.8,-5.89,-2.5,-6.53,3.62,-8.37,4.04,-15.43,1.31,0.15,0.75,1.32,0.42,0.67,0.44,1.73,5.61,1.56,8.4,8.49,1.18,0.47,2.97,-1.23,-6.67,-8.79,-5.68,-3.77,0.65,-5.37,0.48,-1.82,1.11,-2.304166667,2.304166667,0.47,2.97,1.23,6.67,8.79,5.68,3.77,0.65,5.37,0.48,1.82,1.11,3.250833333
2820,SUN&L,2545,3200,25.74,-4.76,-1.83,9.06,5.25,12.5,9.69,4.21,-5.18,-3.71,14.99,-3.29,11.59,0.93,2.25,2.66,2.3,3.45,1.76,1.75,2.24,2.53,6.95,1.81,1.43,-5.12,-0.81,3.41,2.28,3.62,5.51,2.41,-2.31,-1.47,2.16,-1.82,8.1,1.33,1.33,5.12,0.81,3.41,2.28,3.62,5.51,2.41,2.31,1.47,2.16,1.82,8.1,3.251666667
402340,SK스퀘어,42750,78600,83.86,0.51,2.93,-5.76,-14.23,27.88,3.47,1.32,12.54,30.41,-1.52,7.24,18.88,2.64,5.02,4.54,3.65,4.44,2.29,4.32,3.16,4.22,2.1,1.86,2.05,0.19,0.58,-1.27,-3.9,6.28,1.52,0.31,3.97,7.21,-0.72,3.89,9.21,2.2725,2.2725,0.19,0.58,1.27,3.9,6.28,1.52,0.31,3.97,7.21,0.72,3.89,9.21,3.254166667
13520,화승코퍼레이션,1514,1910,26.16,-0.1,2.96,-12.69,4.41,6.21,7.14,-6.55,-5.41,-7.44,8.11,-1.46,31.5,0.04,1.39,2.6,1.8,2.15,1.65,1.07,2.38,2.46,2.42,1.93,7.13,-2.5,2.13,-4.88,2.45,2.89,4.33,-6.12,-2.27,-3.02,3.35,-0.76,4.42,0.001666667,0.001666667,2.5,2.13,4.88,2.45,2.89,4.33,6.12,2.27,3.02,3.35,0.76,4.42,3.26
35150,백산,7460,14230,90.75,-1.18,13.66,-3.71,-8.55,12.87,-0.95,12.52,5.03,12.76,-9.08,8.12,18.14,2.26,2.71,3.95,2.04,3.53,2.56,2.38,2.22,3.13,2.16,3.18,3,-0.52,5.04,-0.94,-4.19,3.65,-0.37,5.26,2.27,4.08,-4.2,2.55,6.05,1.556666667,1.556666667,0.52,5.04,0.94,4.19,3.65,0.37,5.26,2.27,4.08,4.2,2.55,6.05,3.26
2810,삼영무역,12400,12720,2.58,-0.86,1.66,-1,-0.77,-3.48,-0.45,1.76,-10.07,7.73,4.12,-1.43,2.92,0.28,0.62,0.96,0.44,1,1.21,0.91,1.66,1.58,0.61,0.69,0.58,-3.07,2.68,-1.04,-1.75,-3.48,-0.37,1.93,-6.07,4.89,6.75,-2.07,5.03,0.285833333,0.285833333,3.07,2.68,1.04,1.75,3.48,0.37,1.93,6.07,4.89,6.75,2.07,5.03,3.260833333
37550L,DL이앤씨2우(전환),21150,20850,-1.42,0.48,-5.9,-5.5,2.38,-3.77,-5.58,1.82,-1.6,-7.05,10.57,-2.85,7.68,0.34,1.32,2.64,1.45,1.58,1.14,1.47,1,1.77,1.97,1.01,1.06,1.41,-4.47,-2.08,1.64,-2.39,-4.89,1.24,-1.6,-3.98,5.37,-2.82,7.25,-0.443333333,0.443333333,1.41,4.47,2.08,1.64,2.39,4.89,1.24,1.6,3.98,5.37,2.82,7.25,3.261666667
37560,LG헬로비전,3605,2605,-27.74,-0.38,-1.48,-5.73,-5.34,-3.85,-8.89,-5.32,-3.05,-6.93,9.49,2.55,-1.61,1.06,1.54,3.37,0.58,1.1,1.02,1.29,2.04,1.59,7.2,1.02,1.76,-0.36,-0.96,-1.7,-9.21,-3.5,-8.72,-4.12,-1.5,-4.36,1.32,2.5,-0.91,-2.626666667,2.626666667,0.36,0.96,1.7,9.21,3.5,8.72,4.12,1.5,4.36,1.32,2.5,0.91,3.263333333
17550,수산중공업,2115,1686,-20.28,0.66,-7.24,-15.56,4.9,-5.58,0.75,-5.66,5.47,0.6,-6.32,3.43,4.62,1.17,1.44,3.41,1.99,2,1.85,0.9,1.18,1.25,1.07,1.15,1.49,0.56,-5.03,-4.56,2.46,-2.79,0.41,-6.29,4.64,0.48,-5.91,2.98,3.1,-0.829166667,0.829166667,0.56,5.03,4.56,2.46,2.79,0.41,6.29,4.64,0.48,5.91,2.98,3.1,3.2675
9070,KCTC,3665,4625,26.19,-8.6,20.88,-30.08,22.55,4.06,8.17,4.09,-3.49,-2.92,2.3,-3.59,2.43,0.78,5.27,7.06,7.33,2.84,2.05,2.13,1.2,1.48,4.64,1.76,1.14,-11.03,3.96,-4.26,3.08,1.43,3.99,1.92,-2.91,-1.97,0.5,-2.04,2.13,-0.433333333,0.433333333,11.03,3.96,4.26,3.08,1.43,3.99,1.92,2.91,1.97,0.5,2.04,2.13,3.268333333
241560,두산밥캣,48000,40500,-15.62,1,1.75,-3.05,-19.84,-9.36,10.96,-2.97,13.4,-4.77,2.83,15.6,19.84,1.58,1.72,4.56,3.12,1.74,2.86,3.15,3.52,2.85,2.58,2.98,2.31,0.63,1.02,-0.67,-6.36,-5.38,3.83,-0.94,3.81,-1.67,1.1,5.23,8.59,0.765833333,0.765833333,0.63,1.02,0.67,6.36,5.38,3.83,0.94,3.81,1.67,1.1,5.23,8.59,3.269166667
18500,동원금속,1595,1355,-15.05,-0.51,-5.21,-4.48,-14.07,-2.16,3.49,-2.23,-5.81,4.76,-13.64,19.37,3.6,0.71,1.44,3.74,1.26,2.33,1.65,1.84,1.57,3.36,2.03,3.9,2.46,-0.72,-3.62,-1.2,-11.17,-0.93,2.12,-1.21,-3.7,1.42,-6.72,4.97,1.46,-1.608333333,1.608333333,0.72,3.62,1.2,11.17,0.93,2.12,1.21,3.7,1.42,6.72,4.97,1.46,3.27
1470,삼부토건,3010,519,-82.76,0.19,-6.18,-59.88,-2.73,-7.08,5.28,-9.2,-29.78,17.23,-14.83,-15.6,4.87,1.87,6.49,7.92,5.63,1.71,3.98,6.79,5.56,7.05,2.32,2.07,3.04,0.1,-0.95,-7.56,-0.48,-4.14,1.33,-1.35,-5.36,2.44,-6.39,-7.54,1.6,-2.358333333,2.358333333,0.1,0.95,7.56,0.48,4.14,1.33,1.35,5.36,2.44,6.39,7.54,1.6,3.27
2780,진흥기업,1154,837,-27.47,0,-2.22,-6.43,0.89,-1.99,-4.74,-5.17,-3.09,-1.24,-9.72,-3.44,1.36,0.17,0.73,2.25,1.27,0.69,0.62,1.15,0.66,1.01,1.43,0.84,1.61,0,-3.04,-2.86,0.7,-2.88,-7.65,-4.5,-4.68,-1.23,-6.8,-4.1,0.84,-3.016666667,3.016666667,0,3.04,2.86,0.7,2.88,7.65,4.5,4.68,1.23,6.8,4.1,0.84,3.273333333
1430,세아베스틸지주,23300,20100,-13.73,-1.23,3.84,0.45,-8.72,-9.19,6.79,-4.31,-5.59,12.66,-9.67,-2.17,10.81,0.18,1.82,3.08,1.54,1.8,2.98,2.11,2.52,2.45,2.37,3.07,3.63,-6.83,2.11,0.15,-5.66,-5.11,2.28,-2.04,-2.22,5.17,-4.08,-0.71,2.98,-1.163333333,1.163333333,6.83,2.11,0.15,5.66,5.11,2.28,2.04,2.22,5.17,4.08,0.71,2.98,3.278333333
7340,DN오토모티브,77400,102100,31.91,0,15.76,-1.76,13.81,-0.25,-4.31,2.57,1.85,-3.84,19.75,7.5,-13.13,0,2.84,2.34,1.91,1.75,1.26,1.41,1.75,1.84,2.92,1.89,2,,5.55,-0.75,7.23,-0.14,-3.42,1.82,1.06,-2.09,6.76,3.97,-6.57,1.22,1.22,0,5.55,0.75,7.23,0.14,3.42,1.82,1.06,2.09,6.76,3.97,6.57,3.28
9810,플레이그램,630,344,-45.4,0.88,-10.8,-13.59,-59.82,90.62,12.55,0,9.59,-13.41,7.94,-2.1,-3.27,1.84,2.44,7.2,8.17,9.02,3.35,4.12,4.95,2.43,3.93,3.08,2.54,0.48,-4.43,-1.89,-7.32,10.05,3.75,0,1.94,-5.52,2.02,-0.68,-1.29,-0.240833333,0.240833333,0.48,4.43,1.89,7.32,10.05,3.75,0,1.94,5.52,2.02,0.68,1.29,3.280833333
33240,자화전자,22850,17600,-22.98,0.92,-15.53,3.16,-16.77,-4.31,1.75,2.2,-17.58,2.5,-0.34,4.62,28.74,1.17,2.09,4.59,2.04,2.07,2.34,2.92,2.3,3.01,2.6,2.82,3.4,0.79,-7.43,0.69,-8.22,-2.08,0.75,0.75,-7.64,0.83,-0.13,1.64,8.45,-0.966666667,0.966666667,0.79,7.43,0.69,8.22,2.08,0.75,0.75,7.64,0.83,0.13,1.64,8.45,3.283333333
3075,코오롱글로벌우,17350,17050,-1.73,0,-13.3,23.23,-19.8,67.52,2.15,-4.32,-4.01,-4.37,-13.91,-27.76,8.76,1.79,4.15,10.59,3.49,15.44,7.17,1.29,0.78,2.05,2.51,8.24,2.11,0,-3.2,2.19,-5.67,4.37,0.3,-3.35,-5.14,-2.13,-5.54,-3.37,4.15,-1.449166667,1.449166667,0,3.2,2.19,5.67,4.37,0.3,3.35,5.14,2.13,5.54,3.37,4.15,3.284166667
4370,농심,475500,375000,-21.14,-0.92,-0.52,-19.33,1.79,4.49,13.74,4.87,2.5,-7.2,-8.48,-0.61,-14,0.54,1.57,2.04,2.11,4.05,3.07,1.99,1.33,1.35,1.42,1.03,2.66,-1.7,-0.33,-9.48,0.85,1.11,4.48,2.45,1.88,-5.33,-5.97,-0.59,-5.26,-1.490833333,1.490833333,1.7,0.33,9.48,0.85,1.11,4.48,2.45,1.88,5.33,5.97,0.59,5.26,3.285833333
16610,DB금융투자,3875,5640,45.55,1.26,12.87,6.06,2.42,4.7,-2.71,1.43,-5.92,5.94,2.47,-2.65,3.13,0.89,5.98,2.43,1.27,0.99,0.81,0.91,1.38,2.31,0.78,0.55,0.45,1.42,2.15,2.49,1.91,4.75,-3.35,1.57,-4.29,2.57,3.17,-4.82,6.96,1.210833333,1.210833333,1.42,2.15,2.49,1.91,4.75,3.35,1.57,4.29,2.57,3.17,4.82,6.96,3.2875
4060,SG세계물산,425,363,-14.59,1.68,0.82,-5.43,-2.52,-3.72,-1.47,-5.5,-2.47,10.02,-11.52,-15.04,34.34,3.3,1.79,6.21,0.95,2.26,0.84,1.33,0.88,3.9,1.33,1.86,6.46,0.51,0.46,-0.87,-2.65,-1.65,-1.75,-4.14,-2.81,2.57,-8.66,-8.09,5.32,-1.813333333,1.813333333,0.51,0.46,0.87,2.65,1.65,1.75,4.14,2.81,2.57,8.66,8.09,5.32,3.29
286940,롯데이노베이트,24000,23500,-2.08,-1.67,-3.59,1.71,-4.07,-3.61,-10.25,-18.88,0.55,-8.89,53.97,6.93,-0.91,0.31,2.38,5.84,1.78,1.54,2.25,2.08,2.84,4.31,8.19,1.48,1.51,-5.39,-1.51,0.29,-2.29,-2.34,-4.56,-9.08,0.19,-2.06,6.59,4.68,-0.6,-1.34,1.34,5.39,1.51,0.29,2.29,2.34,4.56,9.08,0.19,2.06,6.59,4.68,0.6,3.298333333
11330,유니켐,1900,1440,-24.21,4.42,-3.55,-12.26,-6.54,-6.69,-1.26,-4.25,-10.17,2.87,-11.09,32.54,-5.53,2.14,3.44,2.62,1.21,3.49,2.28,2.24,1.67,2.32,2.35,4.12,2.66,2.07,-1.03,-4.68,-5.4,-1.92,-0.55,-1.9,-6.09,1.24,-4.72,7.9,-2.08,-1.43,1.43,2.07,1.03,4.68,5.4,1.92,0.55,1.9,6.09,1.24,4.72,7.9,2.08,3.298333333
11070,LG이노텍,237000,213000,-10.13,2.4,-22.14,8.38,-5.36,9.24,10.96,7.77,-4.05,4.72,-20.58,2.35,8.92,4.94,3.07,3.81,2.58,3.44,1.85,3.58,2.39,1.53,2.74,1.91,2.68,0.49,-7.21,2.2,-2.08,2.69,5.92,2.17,-1.69,3.08,-7.51,1.23,3.33,0.218333333,0.218333333,0.49,7.21,2.2,2.08,2.69,5.92,2.17,1.69,3.08,7.51,1.23,3.33,3.3
139990,아주스틸,7270,5110,-29.71,-1.35,-2.22,-8.19,2.31,-10.11,0.49,-8.71,-1.34,-2.6,-3.78,3.95,8.16,0.38,1.71,3.7,3.17,1.41,1.42,1.23,0.86,0.8,1.21,0.94,1.6,-3.55,-1.3,-2.21,0.73,-7.17,0.35,-7.08,-1.56,-3.25,-3.12,4.2,5.1,-1.571666667,1.571666667,3.55,1.3,2.21,0.73,7.17,0.35,7.08,1.56,3.25,3.12,4.2,5.1,3.301666667
